Date,Time,Test_ID,Laser experimental,Pressure,dac_bits,mass,Unity theoretical,time,frecuencia,Force
45681,,3.2,0.0030533333333333337,6.49066375028494,749.1474736418447,0.42400000000000015,0.0077,20.852434000000006,0.25Hz,35.43115956516465
45681,,3.2,0.00574,6.680757460860526,767.1910330810551,0.42400000000000015,0.010639999999999998,21.05243866666667,0.25Hz,36.46884089497351
45681,,3.2,0.008806666666666666,6.885402943752493,793.4247393621116,0.42400000000000015,0.013819999999999999,21.26939266666667,0.25Hz,37.58595726975369
45681,,3.2,0.011146666666666666,7.042851639916052,808.3666206280334,0.42400000000000015,0.01627333333333333,21.456509333333333,0.25Hz,38.4454363757008
45681,,3.2,0.013400000000000002,7.172884555124608,820.7067442813252,0.42400000000000015,0.018286666666666666,21.651968666666672,0.25Hz,39.155258536381304
45681,,3.2,0.015373333333333334,7.2577503264548815,814.836116360241,0.42400000000000015,0.019620000000000002,21.852149333333337,0.25Hz,39.6185228189428
45681,,3.2,0.016793333333333337,7.284990716441655,817.4432184163832,0.42400000000000015,0.02002666666666667,22.052117333333335,0.25Hz,39.767222342038
45681,,3.2,0.01758,7.251945309853196,730.7944488960746,0.42400000000000015,0.01954,22.252248000000005,0.25Hz,39.5868344620342
45681,,3.2,0.017759999999999995,7.1622846171378525,722.4594547512064,0.42400000000000015,0.018133333333333328,22.45243733333334,0.25Hz,39.0973957185496
45681,,3.2,0.017646666666666665,7.024605726481555,709.6447952216588,0.42400000000000015,0.01598,22.65251866666667,0.25Hz,38.34583579628679
45681,,3.076923076923077,0.01766923076923077,6.912024393992628,700.2340823042944,0.4240000000000001,0.014223076923076922,22.799486923076927,0.25Hz,37.731278131779995
45681,,2.9,0.016849999999999997,6.738450718630967,686.4726481971995,0.42400000000000004,0.011539999999999998,22.998225000000005,0.25Hz,36.7837761774874
